id,type,createdAt,caption,hashtags,themes,summary,sourceFile,sourcePath
followers.json-0.529865998724907,post,2023-07-17T12:16:18.000Z,"diriglow","","identity","diriglow",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.7684768909068727,post,2023-07-17T12:16:18.000Z,"colby.obie","","identity","colby.obie",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.9137219986699023,post,2023-07-17T12:16:18.000Z,"def_sauce","","identity","def_sauce",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.7366398059661077,post,2023-07-17T12:16:18.000Z,"mrphonos","","identity","mrphonos",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.13392322846108606,post,2023-07-17T12:16:18.000Z,"bonfpv","","identity","bonfpv",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.0891463198034026,post,2023-07-17T12:16:18.000Z,"bayneae","","identity","bayneae",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.33774177866261423,post,2023-07-17T12:16:18.000Z,"blackownedmaine","","identity","blackownedmaine",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.310748107340981,post,2023-07-17T12:16:18.000Z,"lauraa_nn","","identity","lauraa_nn",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.7516389906239418,post,2023-07-17T12:16:18.000Z,"vibesupclothingco","","identity","vibesupclothingco",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.9157356496647866,post,2023-07-17T12:16:18.000Z,"officialyodakai","","identity","officialyodakai",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.8113773938688917,post,2023-07-17T12:16:18.000Z,"pedaltothemetalradioshow","","identity","pedaltothemetalradioshow",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.3098629017057777,post,2023-07-17T12:16:18.000Z,"nicolenixonmusic","","identity","nicolenixonmusic",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.33733330236004244,post,2023-07-17T12:16:18.000Z,"barsoverbarsmedia","","identity","barsoverbarsmedia",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.63008507726244,post,2023-07-17T12:16:18.000Z,"outdoormillsy","","identity","outdoormillsy",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.6654599147402092,post,2023-07-17T12:16:18.000Z,"directedbyghost","","identity","directedbyghost",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.6484446139486919,post,2023-07-17T12:16:18.000Z,"tha_nxxt_step","","identity","tha_nxxt_step",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.4138814684407006,post,2023-07-17T12:16:18.000Z,"skyesfitness1","","identity","skyesfitness1",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.9617964298458332,post,2023-07-17T12:16:18.000Z,"handsofedenmobilemassage","","identity","handsofedenmobilemassage",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.45522366989040597,post,2023-07-17T12:16:18.000Z,"realgeniusblack","","identity","realgeniusblack",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.16444953189215772,post,2023-07-17T12:16:18.000Z,"itsthewritevibe","","identity","itsthewritevibe",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
followers.json-0.3087129674807718,post,2023-07-17T12:16:18.000Z,"jhavvyrshaw","","identity","jhavvyrshaw",followers.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/followers.json
following.json-0.4051328909853702,post,2025-12-09T09:43:28.000Z,"halseylaiz","","identity","halseylaiz",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.37192636333860585,post,2025-11-24T11:46:27.000Z,"hege_ms","","identity","hege_ms",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.43494514741330237,post,2025-11-10T19:03:28.000Z,"thatjuicypeach","","identity","thatjuicypeach",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8016792523353726,post,2025-11-04T23:31:23.000Z,"def_sauce","","identity","def_sauce",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.24739463497707992,post,2025-11-04T22:16:35.000Z,"halfwokewook","","identity","halfwokewook",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.4847325750025595,post,2025-06-18T19:36:49.000Z,"shinybrittanyy","","identity","shinybrittanyy",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6636822124221189,post,2025-06-18T19:32:06.000Z,"graceinthemadness","","identity","graceinthemadness",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.7836895126092012,post,2025-06-18T19:30:14.000Z,"charmcityheels","","identity","charmcityheels",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8679130968363189,post,2025-06-18T19:30:01.000Z,"blondie_in_dc","","identity","blondie_in_dc",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6981681157108381,post,2025-06-18T19:29:48.000Z,"michellevolz","","identity","michellevolz",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6458646998580502,post,2025-06-18T19:29:37.000Z,"biruiz","","identity","biruiz",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.3784388858131529,post,2025-06-17T11:21:19.000Z,"dailychatgptips","","identity","dailychatgptips",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.19451081216750987,post,2025-05-13T18:21:55.000Z,"onthetechno","","identity","onthetechno",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.9229156660989082,post,2025-05-13T18:21:54.000Z,"ravereloaded","","identity","ravereloaded",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.3146542967334045,post,2025-05-13T18:21:53.000Z,"brizzaay_bitch","","identity","brizzaay_bitch",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.5271847519267565,post,2025-05-13T18:21:51.000Z,"funky_climber","","identity","funky_climber",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.33481878219481187,post,2025-05-13T18:21:48.000Z,"almajunecats","","identity","almajunecats",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.1741161345590656,post,2025-05-13T18:21:36.000Z,"profgampo","","identity","profgampo",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.7176512249638021,post,2025-05-13T18:21:34.000Z,"tom.yanks","","identity","tom.yanks",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.45937132031431815,post,2025-05-13T18:21:33.000Z,"rigometrics","","identity","rigometrics",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.43684741015746953,post,2025-05-13T18:21:32.000Z,"iamsmxke","","identity","iamsmxke",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.07545352406397154,post,2025-05-13T18:21:31.000Z,"hushharding","","identity","hushharding",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.10921542692883968,post,2025-05-13T18:21:30.000Z,"truebirchdewdrops","","identity","truebirchdewdrops",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.7753917938779371,post,2025-05-13T18:21:30.000Z,"justmilkmusic","","identity","justmilkmusic",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.36170679420529583,post,2025-05-13T18:21:29.000Z,"lolmmac","","identity","lolmmac",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.19160290578370232,post,2025-05-13T18:21:28.000Z,"monaco.studios","","identity","monaco.studios",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.38737428874982904,post,2025-04-27T20:23:12.000Z,"a.demmss","","identity","a.demmss",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.17796212418909874,post,2025-04-19T11:33:31.000Z,"mizsaskia","","identity","mizsaskia",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.18095283255173533,post,2025-04-19T11:20:36.000Z,"green_mark12.29","","identity","green_mark12.29",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6481043874340071,post,2025-04-19T11:20:30.000Z,"sask_artemis","","identity","sask_artemis",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8851186526874291,post,2025-04-19T11:20:03.000Z,"ellawithvibes","","identity","ellawithvibes",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.4724656639421623,post,2025-04-19T11:20:01.000Z,"maria_eberg","","identity","maria_eberg",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.23014767493822852,post,2025-04-19T11:19:52.000Z,"aerialjadeart","","identity","aerialjadeart",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8500666150441776,post,2025-04-19T11:19:51.000Z,"benny86thejets_","","identity","benny86thejets_",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.9418112125385523,post,2025-04-19T11:19:42.000Z,"feleciacruz","","identity","feleciacruz",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8234097931082445,post,2023-08-05T22:02:08.000Z,"lauraa_nn","","identity","lauraa_nn",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6303839100013919,post,2023-08-05T22:02:04.000Z,"outdoormillsy","","identity","outdoormillsy",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.8446527326327409,post,2023-08-05T22:02:03.000Z,"realgeniusblack","","identity","realgeniusblack",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.08002274350948868,post,2023-08-05T22:01:59.000Z,"lee.j.giles","","identity","lee.j.giles",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
following.json-0.6854601368490976,post,2023-08-05T22:01:57.000Z,"barsoverbarsmedia","","identity","barsoverbarsmedia",following.json,/Users/kriskleva/Documents/ModernDayCircusManager/instagram-moderndaycircus-2026-03-09-mDWWVNXF/your_instagram_activity/threads/following.json
